# 
9200,1.14421905197364e-28,1.14422995379732e-28,1.14441292982966e-28,1.14767084675777e-28,1.20691683169879e-28,2.79849692182335e-28,3.05196542937227e-27,7.9949421551834e-21
9300,1.40533748798614e-28,1.40535087773889e-28,1.40557561113309e-28,1.4095770241813e-28,1.48234357660425e-28,3.43680364362416e-28,3.71037138571974e-27,9.65087931263867e-21
9400,1.71825246370009e-28,1.71826883488863e-28,1.71854360865152e-28,1.72343599798992e-28,1.81240504531642e-28,4.20165705568358e-28,4.49159729851793e-27,1.16007966871105e-20
9500,2.09165320916018e-28,2.09167313807236e-28,2.09200762461056e-28,2.09796320882235e-28,2.20626654375423e-28,5.11427365354582e-28,5.41496300332272e-27,1.3888318948797e-20
9600,2.53540677903354e-28,2.53543093595643e-28,2.53583638535641e-28,2.54305547385713e-28,2.67433571735388e-28,6.19874411535537e-28,6.50226284675831e-27,1.65623460825608e-20
9700,3.06067578097294e-28,3.06070494253138e-28,3.06119438965257e-28,3.06990906995745e-28,3.22838672347108e-28,7.48232046602413e-28,7.77801211532804e-27,1.96775777833189e-20
9800,3.68004267491966e-28,3.6800777375977e-28,3.68066622901228e-28,3.69114440750306e-28,3.88169133341424e-28,8.99571928656037e-28,9.26971197140313e-27,2.32950886252251e-20
9900,4.40764047759599e-28,4.40768247250198e-28,4.40838731431482e-28,4.42093712864949e-28,4.64915678910016e-28,1.07734405738053e-27,1.10081341540957e-26,2.74829605096782e-20
10000,5.25928964848755e-28,5.25933975742145e-28,5.26018078494365e-28,5.27515540562756e-28,5.547470178179e-28,1.28541017160942e-27,1.30276268312156e-26,3.23169797615116e-20
10100,6.25264088431787e-28,6.2527004571967e-28,6.25370032741029e-28,6.27150316525269e-28,6.59524903947428e-28,1.52807859322516e-27,1.53664431389999e-26,3.7881407169619e-20
10200,7.40732345733089e-28,7.40739403102491e-28,7.40857853873411e-28,7.42966887384647e-28,7.81319781384101e-28,1.81014042994646e-27,1.80670940619919e-26,4.42698302493364e-20
10300,8.74509878554651e-28,8.74518210417533e-28,8.74658052265399e-28,8.77147956978248e-28,9.22426981133451e-28,2.13690706273425e-27,2.11767275927115e-26,5.15861080333051e-20
10400,1.02900186092927e-27,1.02901166460249e-27,1.0291762092909e-27,1.03210595160551e-27,1.08538340343897e-27,2.51424876707188e-27,2.47475359988415e-26,5.9945419770511e-20
10500,1.20685872818592e-27,1.20687022622542e-27,1.20706320912836e-27,1.2104992979219e-27,1.27298463376498e-27,2.94863435028251e-27,2.88371934206493e-26,6.94754300235436e-20
10600,1.41099296670211e-27,1.41100640939661e-27,1.41123203135658e-27,1.41524926319927e-27,1.48830264997207e-27,3.44717217268872e-27,3.35093284887397e-26,8.03175837974123e-20
10700,1.64459511451608e-27,1.64461078253263e-27,1.64487375426045e-27,1.64955600401694e-27,1.73470269625051e-27,4.01764925509672e-27,3.88340201756347e-26,9.26285464323443e-20
10800,1.91115527429251e-27,1.91117348152676e-27,1.91147907144161e-27,1.91692014405436e-27,2.01586597360036e-27,4.66858387200818e-27,4.48883778681896e-26,1.06581746701845e-19
10900,2.21454814973385e-27,2.21456924697401e-27,2.21492334269771e-27,2.2212280681165e-27,2.33587935366495e-27,5.40942789935817e-27,5.17520618485294e-26,1.2234307171513e-19
11000,2.55909203034588e-27,2.55911640949816e-27,2.55952558878164e-27,2.56681108468575e-27,2.69929758918209e-27,6.25069961695931e-27,5.94964567520524e-26,1.40019396375523e-19
11100,2.94939187494991e-27,2.94941997176075e-27,2.94989154816125e-27,2.95828803348802e-27,3.11097776076989e-27,7.20362549518747e-27,6.8209740537304e-26,1.59778774348913e-19
11200,3.39044033722099e-27,3.39047263496483e-27,3.39101471975406e-27,3.40066661675018e-27,3.57618585203062e-27,8.28037651858832e-27,7.79873235306193e-26,1.81802574293395e-19
