# Inelastic cross sections integrals 
# Data source: Rapp D and Englander-Golden P 1965 J. Chem. Phys. 43 1464 
# Format: 
#   first row: lambda (ratio of electron kinetic energy to thermal energy 
#   first col: electron temperature (K) 
#   data: cross section integral (m^2) for R0 
# see also Le and Cambiert (2016), https://doi.org/10.1063/1.4953050 
NaN,0,0.01,0.0115139539932645,0.0132571136559011,0.0152641796717523,0.0175751062485479,0.0202358964772516,0.0232995181051537,0.0268269579527973,0.0308884359647748,0.0355648030622313,0.0409491506238043,0.0471486636345739,0.0542867543932386,0.0625055192527397,0.0719685673001152,0.0828642772854684,0.0954095476349994,0.109854114198756,0.12648552168553,0.145634847750124,0.167683293681101,0.193069772888325,0.222299648252619,0.255954792269954,0.294705170255181,0.339322177189533,0.390693993705462,0.449843266896945,0.517947467923121,0.596362331659464,0.6866488450043,0.79060432109077,0.910298177991522,1.04811313415469,1.20679264063933,1.38949549437314,1.59985871960606,1.84206996932672,2.12095088792019,2.44205309454865,2.81176869797423,3.23745754281764,3.72759372031494,4.29193426012878,4.94171336132383,5.6898660290183,6.55128556859551,7.54312006335461,8.68511373751353,10
4200,8.5811672535819e-38,1.02617270149841e-37,1.05355133591268e-37,1.08573391289103e-37,1.12367780848414e-37,1.16856878831298e-37,1.22188753309935e-37,1.28549938198284e-37,1.36177671760329e-37,1.45376777583733e-37,1.56543229390449e-37,1.70197463736068e-37,1.87032105027933e-37,2.07981310391594e-37,2.34323048979216e-37,2.67832377474696e-37,3.11015059908884e-37,3.67470123301104e-37,4.42463421043348e-37,5.43853787595071e-37,6.83621580517774e-37,8.80450973384696e-37,1.16420255940363e-36,1.58386924483651e-36,2.22213744432706e-36,3.22286315549118e-36,4.84463949871091e-36,7.56895343559072e-36,1.23269150516195e-35,2.09940813821541e-35,3.75180837924835e-35,7.06104141214338e-35,1.40500672958551e-34,2.96817908092321e-34,6.68740345559884e-34,1.6146490981794e-33,4.19956920428329e-33,1.18319893193412e-32,3.63277875960097e-32,1.22333653703035e-31,4.54975951360853e-31,1.8828068358775e-30,8.73949533597037e-30,4.58975345709681e-29,2.75276344168063e-28,1.9045904512601e-27,1.53680409447707e-26,1.46333104797647e-25,1.66546018487368e-24,2.29746017404613e-23,3.90036171645868e-22
4500,1.48449617122991e-36,1.75583216737239e-36,1.79983946616451e-36,1.85150339741371e-36,1.91232881941233e-36,1.98417302140464e-36,2.06934637192361e-36,2.17074744317692e-36,2.29204635908872e-36,2.43793636247161e-36,2.61448304384096e-36,2.82961515206535e-36,3.09382341116836e-36,3.42116927535545e-36,3.83076247132139e-36,4.34895894541744e-36,5.01268472262152e-36,5.87455126244635e-36,7.01087618470421e-36,8.53451223046597e-36,1.06158070188344e-35,1.35176313821616e-35,1.76553531026486e-35,2.37022108792507e-35,3.27796478975858e-35,4.68114302124426e-35,6.92036970792109e-35,1.06196021311974e-34,1.69645032954968e-34,2.82987839921146e-34,4.94564046432048e-34,9.08745541712784e-34,1.76227889922573e-33,3.62148693742603e-33,7.92092414479575e-33,1.85258414192689e-32,4.65672671531747e-32,1.26483862872587e-31,3.73394951087694e-31,1.20558863313214e-30,4.28600387195094e-30,1.68996751904753e-29,7.44851807099003e-29,3.70071535712559e-28,2.09157738781226e-27,1.35800168732149e-26,1.02371854480602e-25,9.06399324162927e-25,9.54463036261898e-24,1.21182097815456e-22,1.88309867685237e-21
4800,1.7946184100573e-35,2.1022821087512e-35,2.15198600374454e-35,2.21027325803868e-35,2.27881004569175e-35,2.35964625077797e-35,2.45532306937784e-35,2.56901683719111e-35,2.70473329386105e-35,2.86757285006544e-35,3.06409697973569e-35,3.30284042027193e-35,3.59503635860344e-35,3.95565704628878e-35,4.4049284322667e-35,4.97056825854797e-35,5.69114664415941e-35,6.62121896113573e-35,7.8393094176246e-35,9.46057138855783e-35,1.16572830705413e-34,1.46927670914665e-34,1.89788632234732e-34,2.51757890790563e-34,3.43703799850118e-34,4.84035109542287e-34,7.04903711624609e-34,1.06434927325735e-33,1.67093338511692e-33,2.73563808102188e-33,4.68574361702524e-33,8.42585837550049e-33,1.59649891836588e-32,3.20008520703307e-32,6.81457033546256e-32,1.54874969143519e-31,3.77501679892188e-31,9.92064333336124e-31,2.82686364062551e-30,8.78742102240385e-30,2.99957284889472e-29,1.13231781096369e-28,4.76317655826055e-28,2.25119664553789e-27,1.20607042600873e-26,7.39506358148768e-26,5.24367363181853e-25,4.34866459382667e-24,4.27014668052761e-23,5.03198484694371e-22,7.22232184732944e-21
5100,1.61548822171595e-34,1.87638015976841e-34,1.91838195913711e-34,1.96758893499882e-34,2.02538417401764e-34,2.09346442279785e-34,2.17392657282204e-34,2.26938279681606e-34,2.38311540742004e-34,2.5192873864089e-34,2.68323183029352e-34,2.88185461836706e-34,3.1242016013533e-34,3.42226809080818e-34,3.79217032982386e-34,4.25586598728685e-34,4.84372085238559e-34,5.59840220635455e-34,6.58089021748302e-34,7.87993653327285e-34,9.62724957159262e-34,1.20224032085757e-33,1.53746429918049e-33,2.01747935126867e-33,2.72222229412529e-33,3.78553901962717e-33,5.43832256419538e-33,8.09186377707824e-33,1.25045390203278e-32,2.01276888997834e-32,3.38523039462991e-32,5.96909585036966e-32,1.10743370378451e-31,2.17016247583914e-31,4.51057056829935e-31,9.98775348554755e-31,2.36743209757594e-30,6.03799387710496e-30,1.66614937954668e-29,5.00408710006123e-29,1.6462937824944e-28,5.97391238645754e-28,2.40886061143981e-27,1.08806428753505e-26,5.55338211719732e-26,3.2329647652131e-25,2.16875200428329e-24,1.695104931322e-23,1.56247828265748e-22,1.72117583044378e-21,2.29930289542132e-20
5400,1.1376559904331e-33,1.31138351822678e-33,1.33926609657501e-33,1.37190333711529e-33,1.41019873368419e-33,1.45525780477401e-33,1.50844292880691e-33,1.57144607457357e-33,1.64638624473348e-33,1.73594141263244e-33,1.84352914459282e-33,1.97355675402192e-33,2.13177200430104e-33,2.32576114261907e-33,2.56566584893383e-33,2.86523031804655e-33,3.24335408217557e-33,3.72643262944839e-33,4.35194712775879e-33,5.17407236676222e-33,6.27261160422421e-33,7.76753380635985e-33,9.84316179569302e-33,1.27893925688415e-32,1.70737619662804e-32,2.34709258309107e-32,3.33022099669721e-32,4.8892898421253e-32,7.4474968470711e-32,1.18034475862455e-31,1.95240882071231e-31,3.38158138129367e-31,6.15435339198237e-31,1.18139681016453e-30,2.40169224507598e-30,5.19319482169901e-30,1.1999852672759e-29,2.97798251487998e-29,7.98030568418483e-29,2.32270275729543e-28,7.3886455977097e-28,2.58621989949128e-27,1.00336506947638e-26,4.34872478955956e-26,2.1235815812199e-25,1.17918647174439e-24,7.52053042806418e-24,5.56930100873465e-23,4.84638041494499e-22,5.02107119889629e-21,6.28425737112555e-20
5700,6.51661332667823e-33,7.46075932937848e-33,7.61187133969297e-33,7.78861349974759e-33,7.99581143390163e-33,8.23935583755443e-33,8.52648735621994e-33,8.86617313132092e-33,9.26960947974012e-33,9.7508999579444e-33,1.03279799855623e-32,1.10238921215719e-32,1.18685661622576e-32,1.29013354644187e-32,1.41745417644615e-32,1.57587728395169e-32,1.7750587578459e-32,2.02840927189004e-32,2.35485881987322e-32,2.78159521561475e-32,3.34839669863032e-32,4.11462867125484e-32,5.17079287787982e-32,6.65804209692649e-32,8.801988472162e-32,1.19728608601511e-31,1.67956506053074e-31,2.43580513696229e-31,3.66161035486577e-31,5.72138200584467e-31,9.32028995465502e-31,1.58799938311297e-30,2.83959619003527e-30,5.34871759079056e-30,1.06548828430322e-29,2.25423995533421e-29,5.08848680870065e-29,1.23153979497105e-28,3.21274376599548e-28,9.08540630616935e-28,2.80231935920001e-27,9.49006141156404e-27,3.5538547027577e-26,1.48306677638142e-25,6.95470733413775e-25,3.69816928778979e-24,2.25195712888015e-23,1.58731801872476e-22,1.31042748761148e-21,1.28366436453009e-20,1.51377396251048e-19
6000,3.13245757036234e-32,3.56433699696035e-32,3.63328725797121e-32,3.71387536850605e-32,3.80827411117362e-32,3.91913008291982e-32,4.04968869794381e-32,4.20395888301848e-32,4.38693220630496e-32,4.60487742770322e-32,4.86574068632945e-32,5.17969533791571e-32,5.55990635144418e-32,6.0236062548378e-32,6.59362957884219e-32,7.30063173268572e-32,8.18634512128851e-32,9.30843257562852e-32,1.07478428141407e-31,1.26201566180877e-31,1.50934217404225e-31,1.84167562637724e-31,2.29672162357757e-31,2.93283680094829e-31,3.8425273726167e-31,5.17625362367199e-31,7.18559944829416e-31,1.03039397782695e-30,1.53020895406172e-30,2.35991326318875e-30,3.79064516337512e-30,6.36159858552443e-30,1.11922582598018e-29,2.07174432869493e-29,4.05047092836485e-29,8.39913882735391e-29,1.85553165584309e-28,4.38831551000245e-28,1.11679707770188e-27,3.07554528835851e-27,9.22050348592207e-27,3.02894144797324e-26,1.09793128681936e-25,4.42485716685016e-25,1.99907191130963e-24,1.02148633592805e-23,5.9610766363406e-23,4.01522385377702e-22,3.15826347178454e-21,2.93861212465254e-20,3.2813338695142e-19
6300,1.29587020792356e-31,1.46634707639425e-31,1.49350233016728e-31,1.52522073594566e-31,1.56234767165314e-31,1.60591081398945e-31,1.65716761595674e-31,1.71766767231554e-31,1.78933543809225e-31,1.87458105517098e-31,1.97645041206812e-31,2.09883058145523e-31,2.24673435116581e-31,2.42669913770759e-31,2.64735351270982e-31,2.92023280195097e-31,3.26097033361937e-31,3.69106422205634e-31,4.24054079102699e-31,4.95203991049353e-31,5.88719819502226e-31,7.13682091123396e-31,8.83743556991764e-31,1.11988421223669e-30,1.45510769303848e-30,1.94265481008176e-30,2.6707672376198e-30,3.79001476738079e-30,5.56549134843186e-30,8.47992427302189e-30,1.34448446512056e-29,2.22501497004591e-29,3.85618185003837e-29,7.02373142797735e-29,1.34963300920758e-28,2.74710497997264e-28,5.94913978300615e-28,1.37722415321584e-27,3.42559411507206e-27,9.20509181638969e-27,2.68811332676906e-26,8.58546526523752e-26,3.01973812214241e-25,1.1784239836663e-24,5.14363550411307e-24,2.53331090496544e-23,1.42139145218131e-22,9.18117124426711e-22,6.9064784674907e-21,6.12855936023351e-20,6.50804498320202e-19
6600,4.70981195793162e-31,5.30244559690842e-31,5.39665137201567e-31,5.50662337929701e-31,5.63526177547427e-31,5.78608562991981e-31,5.96339216503268e-31,6.17246534229065e-31,6.4198517098779e-31,6.7137288550081e-31,7.0644026972235e-31,7.48498602482565e-31,7.99233496757529e-31,8.60835708069112e-31,9.36186180314445e-31,1.02912134748243e-30,1.14481893408337e-30,1.29036749509727e-30,1.4756207640072e-30,1.71450123851567e-30,2.0270256222551e-30,2.44251327117253e-30,3.00477449150267e-30,3.78068711764999e-30,4.87471138763017e-30,6.45407976919545e-30,8.79370331675582e-30,1.2358562762667e-29,1.79596018760207e-29,2.7058592123813e-29,4.2385799443159e-29,6.92398243190082e-29,1.18336833517015e-28,2.12335588475626e-28,4.01500570491148e-28,8.03253236327128e-28,1.70763577069049e-27,3.87552326106114e-27,9.43688185095498e-27,2.47872880237101e-26,7.06406873116088e-26,2.19801338201025e-25,7.51796018531934e-25,2.84742439635281e-24,1.20377587745768e-23,5.7298424367572e-23,3.09992235397521e-22,1.92608958223052e-21,1.39026224886648e-20,1.18074598360512e-19,1.19701961802786e-18
6900,1.52954748183391e-30,1.71404032323405e-30,1.74331217266945e-30,1.77746475028697e-30,1.81738996523775e-30,1.86416822334633e-30,1.91911637219167e-30,1.98385033725346e-30,2.06036772773406e-30,2.151157857056e-30,2.25934979017196e-30,2.38891371405431e-30,2.54493794115262e-30,2.73401449300601e-30,2.96478256669208e-30,3.24870469856349e-30,3.60119084250053e-30,4.04325059922526e-30,4.60396025373993e-30,5.3242086065078e-30,6.26248671204633e-30,7.5040083437972e-30,9.17537125364503e-30,1.14686403509124e-29,1.46818316470902e-29,1.9288665882816e-29,2.60619667363864e-29,3.62982100942352e-29,5.22386797290328e-29,7.78853730458028e-29,1.20637510930389e-28,1.94698577592111e-28,3.28458855242583e-28,5.81194497691593e-28,1.08262557427508e-27,2.13139595651074e-27,4.45370035710968e-27,9.92272981665104e-27,2.36880717683777e-26,6.09141401673002e-26,1.69699126371579e-25,5.15343006220366e-25,1.7173921330599e-24,6.32618382693249e-24,2.59612735189727e-23,1.19712178726351e-22,6.26097689037577e-22,3.75235612785822e-21,2.60657532742166e-20,2.12554188147394e-19,2.0642161114132e-18
7200,4.50145322384818e-30,5.02297740662363e-30,5.10557963124414e-30,5.20190766501103e-30,5.31445452664532e-30,5.44623533601948e-30,5.60091868002122e-30,5.78299780247136e-30,5.99801578639345e-30,6.25286465662981e-30,6.55618672574524e-30,6.91891888287522e-30,7.35503899393592e-30,7.88260149449905e-30,8.52519201402411e-30,9.31399730232104e-30,1.02907915014668e-29,1.15123076778139e-29,1.3056737026284e-29,1.50335516704744e-29,1.7598613146134e-29,2.09778488192769e-29,2.55051013091885e-29,3.16839346022449e-29,4.02908766130999e-29,5.25521111420045e-29,7.0453815602668e-29,9.73025629495208e-29,1.38767790281734e-28,2.04883711100575e-28,3.1402710332133e-28,5.01115741569447e-28,8.35182781604472e-28,1.45867332539168e-27,2.67938886902338e-27,5.1963685015743e-27,1.06847222316655e-26,2.33978941664689e-26,5.48330665931113e-26,1.38237869132808e-25,3.77030601049729e-25,1.11926978816243e-24,3.64051068389087e-24,1.30665411666743e-23,5.21555224397633e-23,2.33483431667748e-22,1.18318325789866e-21,6.85679057750551e-21,4.59604513458125e-20,3.60879713480879e-19,3.36762885918045e-18
7500,1.21480483552807e-29,1.3502400840857e-29,1.3716569047668e-29,1.39662125634724e-29,1.4257738354562e-29,1.45988837589284e-29,1.49990477977985e-29,1.54697219070861e-29,1.60250551284352e-29,1.66826029158485e-29,1.74643292304682e-29,1.83979617531899e-29,1.95188449036898e-29,2.08725029265385e-29,2.25182284498866e-29,2.45341715857209e-29,2.70246554696273e-29,3.01308443765526e-29,3.40465397935895e-29,3.90419514746215e-29,4.55000921869552e-29,5.39735334420756e-29,6.52746644493276e-29,8.0622264031433e-29,1.0188489255094e-28,1.31994815276463e-28,1.75670120304468e-28,2.40709343701029e-28,3.40381279989303e-28,4.97976646772279e-28,7.55772922721555e-28,1.19333804713946e-27,1.96637285375643e-27,3.39262981630221e-27,6.15062810846218e-27,1.17618196102604e-26,2.38224782272119e-26,5.13309002531856e-26,1.18228339662718e-25,2.92583005715311e-25,7.82300423352775e-25,2.27354088266774e-24,7.22870189341759e-24,2.53226750668791e-23,9.84878760256861e-23,4.28861707140776e-22,2.11009777793261e-21,1.18506637497486e-20,7.68317465816236e-20,5.82391805617899e-19,5.23671316910989e-18
7800,3.03645266674293e-29,3.3627619657864e-29,3.4142861822336e-29,3.47431998466194e-29,3.54439214044431e-29,3.62634631977104e-29,3.72241875680979e-29,3.83533898987152e-29,3.96846174195581e-29,4.12594122297021e-29,4.31296380219985e-29,4.5360618406151e-29,4.80354161833741e-29,5.12607352736298e-29,5.51751587765553e-29,5.9960794180737e-29,6.58599563504086e-29,7.31994084132608e-29,8.24261176614053e-29,9.41608452364293e-29,1.09279840777357e-28,1.29041656081828e-28,1.55287831576456e-28,1.90767094307268e-28,2.39670719600421e-28,3.08537598781175e-28,4.07823212540003e-28,5.54693531065742e-28,7.78145232593959e-28,1.12868261700852e-27,1.69722002415969e-27,2.65333531301913e-27,4.32568265923772e-27,7.37806936190973e-27,1.32122907144575e-26,2.49342645486402e-26,4.97918117125685e-26,1.05671367080345e-25,2.39462427566375e-25,5.8237392223323e-25,1.52838011770459e-24,4.3541201785253e-24,1.35518430875397e-23,4.64038118026683e-23,1.76142273820005e-22,7.47363687880502e-22,3.57699279464992e-21,1.95075138202903e-20,1.22595328286697e-19,8.99202510695002e-19,7.81045181819994e-18
8100,7.08966174545112e-29,7.82519667010681e-29,7.94117872817337e-29,8.07626388911107e-29,8.23386718722557e-29,8.41810180596856e-29,8.63394966630697e-29,8.8874822407711e-29,9.18614898711858e-29,9.53915768664658e-29,9.95798093554782e-29,1.04570376023873e-28,1.1054619604459e-28,1.1774166603632e-28,1.26460401302661e-28,1.37100238382033e-28,1.50188938797103e-28,1.66435891294798e-28,1.86808098927748e-28,2.12643629753713e-28,2.45823862511756e-28,2.89039703803141e-28,3.4621094262575e-28,4.23160367667646e-28,5.2872113836353e-28,6.76598426131122e-28,8.8857742892632e-28,1.20019962694805e-27,1.67109470168074e-27,2.404365609723e-27,3.58416083043702e-27,5.55108008767727e-27,8.95927876687204e-27,1.51172071736061e-26,2.67592421526692e-26,4.9876177095219e-26,9.82801207075784e-26,2.05618049432995e-25,4.58876413847023e-25,1.09785469367724e-24,2.83112823900376e-24,7.91559736199115e-24,2.41476572393723e-23,8.0933767498943e-23,3.00271068281323e-22,1.2433685600955e-21,5.79858180301519e-21,3.07637958918723e-20,1.87774667136071e-19,1.33551038835363e-18,1.12313437617643e-17
8400,1.55756166756766e-28,1.71379149631972e-28,1.73839511560842e-28,1.76704085453171e-28,1.80044798888295e-28,1.83948179434021e-28,1.8851889072286e-28,1.93884300419499e-28,2.00200434523068e-28,2.07659811781351e-28,2.16501852964005e-28,2.27026852781257e-28,2.39614934454202e-28,2.5475205221498e-28,2.73066082751924e-28,2.95377542092708e-28,3.22771789339097e-28,3.56703247761863e-28,3.99148056723275e-28,4.52831159825004e-28,5.21569753242989e-28,6.10801935643397e-28,7.28415828280959e-28,8.86076211425146e-28,1.10139301247516e-27,1.40154761180064e-27,1.82950662074383e-27,2.45495054695171e-27,3.3940386760144e-27,4.84623871133705e-27,7.16518791223108e-27,1.09997955610017e-26,1.75857637861849e-26,2.93721979743714e-26,5.14270185566297e-26,9.47367192744103e-26,1.843449324106e-25,3.80518830680058e-25,8.37035985729024e-25,1.97189836248724e-24,5.00173594040223e-24,1.37394132856897e-23,4.1129664023258e-23,1.35097838900361e-22,4.90551334939795e-22,1.98522631484248e-21,9.0351440190614e-21,4.6709471613409e-20,2.77395453417472e-19,1.91676332121924e-18,1.5639271839152e-17
8700,3.24004464153238e-28,3.55466815762511e-28,3.60415747195416e-28,3.66175810834273e-28,3.72890720085096e-28,3.80733163704313e-28,3.89911764774597e-28,4.00680053190747e-28,4.13348137864702e-28,4.28298032612462e-28,4.46003975005091e-28,4.67059637962101e-28,4.92214958478882e-28,5.22426535682387e-28,5.58927401787085e-28,6.03324798655963e-28,6.57738977199821e-28,7.25002933555855e-28,8.08954015665113e-28,9.14866235249131e-28,1.05010171416235e-27,1.22510953172754e-27,1.45498582891539e-27,1.76195909560134e-27,2.17943355296994e-27,2.75871706869928e-27,3.58048830026568e-27,4.77485038424774e-27,6.55737896036419e-27,9.29585884152781e-27,1.36377989351145e-26,2.07624693900851e-26,3.28974986898617e-26,5.44198823049838e-26,9.4303059024619e-26,1.71806715499602e-25,3.30364602951785e-25,6.73302066832627e-25,1.46102277499844e-24,3.39202794596465e-24,8.47061566652027e-24,2.2882970389619e-23,6.72903564442041e-23,2.16858132143972e-22,7.715981071709e-22,3.05577679190796e-21,1.35911877837492e-20,6.8569662915019e-20,3.96849798114993e-19,2.66876713768182e-18,2.11659388497821e-17
9000,6.41659158282821e-28,7.02054835451518e-28,7.1154437842736e-28,7.2258581357832e-28,7.35452982604581e-28,7.50474587983301e-28,7.68047263487016e-28,7.88652395697299e-28,8.12877965264115e-28,8.41447168208141e-28,8.75256283409516e-28,9.15425276827455e-28,9.63366136489731e-28,1.02087616523149e-27,1.09026681616689e-27,1.17454377286408e-27,1.27766188285033e-27,1.40489095105858e-27,1.56334814422028e-27,1.76278472027948e-27,2.01676744330564e-27,2.3444833598305e-27,2.77354766109633e-27,3.34445805418332e-27,4.11780955148857e-27,5.18624262968041e-27,6.69470514265893e-27,8.8756956588678e-27,1.21122522814718e-26,1.70538505465951e-26,2.48364009977854e-26,3.75140368589949e-26,5.89375183127326e-26,9.66113611300226e-26,1.65786088303193e-25,2.98886068741006e-25,5.68295384572404e-25,1.14434417501473e-24,2.45131337149433e-24,5.61309479703434e-24,1.38115037707836e-23,3.67264125627873e-23,1.06191766703755e-22,3.3611835045984e-22,1.17319055468725e-21,4.55219254963593e-21,1.98117015229392e-20,9.76780228739274e-20,5.51735849990739e-19,3.61676328442516e-18,2.79297597704513e-17
9300,1.21552020987332e-27,1.32654706705015e-27,1.34397385718827e-27,1.36424464708503e-27,1.38785935979475e-27,1.41541746825773e-27,1.4476415317472e-27,1.48540743392196e-27,1.52978357290246e-27,1.58208211973478e-27,1.6439267025193e-27,1.71734267051735e-27,1.80487872398794e-27,1.90977259419684e-27,2.03617930615971e-27,2.18948944425347e-27,2.37677853490813e-27,2.60745006957447e-27,2.89416867901118e-27,3.25423480885611e-27,3.71164225634677e-27,4.30021036504721e-27,5.06843896945683e-27,6.08717977556325e-27,7.46200942194395e-27,9.35362807290218e-27,1.20122861490306e-26,1.58373600287365e-26,2.14832488015153e-26,3.00530881300761e-26,4.34641731499621e-26,6.51604086250965e-26,1.01551387947257e-25,1.65031806586259e-25,2.80580819015143e-25,5.00833699249552e-25,9.42169336109944e-25,1.87563287463555e-24,3.96894464040691e-24,8.96996292780644e-24,2.17643538559247e-23,5.70139460231662e-23,1.62236616623554e-22,5.0482403735219e-22,1.73028759116884e-21,6.58513950415989e-21,2.80762426517743e-20,1.35443838705713e-19,7.47685171325933e-19,4.7845437536797e-18,3.60315576143809e-17
9600,2.21168787901715e-27,2.40794442709194e-27,2.43871894849398e-27,2.47450596370616e-27,2.51618339777663e-27,2.5648029972503e-27,2.62163112615308e-27,2.68820109039135e-27,2.76638083495506e-27,2.85846132796553e-27,2.96727304750416e-27,3.09634102473342e-27,3.25009333509673e-27,3.43414448991488e-27,3.65568499776014e-27,3.92402324615007e-27,4.25134872141018e-27,4.6538212332711e-27,5.15314723563406e-27,5.7788950885859e-27,6.57194956981329e-27,7.58975320437008e-27,8.91440167035484e-27,1.0665387347619e-26,1.30200708349339e-26,1.62472867848469e-26,2.07638023523183e-26,2.72315446540926e-26,3.67295289498546e-26,5.10666229187141e-26,7.33680629594493e-26,1.09211746798689e-25,1.689079554617e-25,2.72248081431626e-25,4.58803614709953e-25,8.11253010745828e-25,1.51074238185396e-24,2.97504944955506e-24,6.22261673789155e-24,1.38895020028145e-23,3.32556147711351e-23,8.58868854630394e-23,2.40714660640056e-22,7.36989472905013e-22,2.48282717498717e-21,9.27730744501789e-21,3.8791294748959e-20,1.83315374962014e-19,9.90191171101381e-19,6.19367152372818e-18,4.55514173828862e-17
9900,3.87945518108749e-27,4.21422452297019e-27,4.26667096266274e-27,4.32764405686772e-27,4.39863213432692e-27,4.48141659734695e-27,4.57814022473301e-27,4.6913946361379e-27,4.82433326484054e-27,4.98081859713841e-27,5.16561587852969e-27,5.38465045125648e-27,5.64535312626624e-27,5.95712866886008e-27,6.3319984159926e-27,6.7854921448384e-27,7.33790125308322e-27,8.01606274386741e-27,8.85593415303137e-27,9.90636491036221e-27,1.12347066552205e-26,1.29352984688883e-26,1.51425284333095e-26,1.80513210283015e-26,2.19499228932661e-26,2.72735047170524e-26,3.46938231066562e-26,4.52729141964527e-26,6.07335313292665e-26,8.3948524451188e-26,1.19853399804994e-25,1.77203663123746e-25,2.72077927100657e-25,4.35124949471576e-25,7.27165674210107e-25,1.27425418739013e-24,2.35018826207926e-24,4.58058265379069e-24,9.47539453658909e-24,2.09012775364939e-23,4.94148292107342e-23,1.25906787247356e-22,3.47822785639096e-22,1.04865609479077e-21,3.47535399931059e-21,1.27615679568494e-20,5.23822804382968e-20,2.42747229298384e-19,1.28448675160037e-18,7.86315373091847e-18,5.65497354359634e-17
10200,6.58110020696011e-27,7.13389146955289e-27,7.22041970802269e-27,7.32099114858659e-27,7.43804912423105e-27,7.57451560523281e-27,7.7339020003358e-27,7.92045082411936e-27,8.13931838866692e-27,8.39681251336295e-27,8.70070471239497e-27,9.06064418791576e-27,9.4887124066903e-27,1.00001738902669e-26,1.06145039519717e-26,1.13568119852899e-26,1.22598368112022e-26,1.33667803815961e-26,1.47353874626117e-26,1.64439048956973e-26,1.85999214122003e-26,2.1353696834144e-26,2.49186141184584e-26,2.96031491865532e-26,3.58618455909995e-26,4.43783304442243e-26,5.62036042705753e-26,7.29920455116811e-26,9.74147296872383e-26,1.33903613163764e-25,1.90031802979871e-25,2.79156381931433e-25,4.25654454443082e-25,6.75684451241592e-25,1.1201922194745e-24,1.94622435431407e-24,3.55672177910791e-24,6.86427391658374e-24,1.40506589948911e-23,3.06463300840212e-23,7.15865062818306e-23,1.80066959244422e-22,4.90656449255843e-22,1.45778037161633e-21,4.75647777961914e-21,1.71787621284496e-20,6.92850214563351e-20,3.15168667176887e-19,1.63543773103435e-18,9.80921025792885e-18,6.90683931934529e-17
10500,1.08279105596567e-26,1.1714012531696e-26,1.18526012831873e-26,1.20136455836127e-26,1.22010404558534e-26,1.24194401754266e-26,1.26744329000638e-26,1.29727636179247e-26,1.3322621217092e-26,1.37340114114754e-26,1.42192456973166e-26,1.47935886412186e-26,1.54761234135081e-26,1.62909213517434e-26,1.72686397952905e-26,1.84487303180172e-26,1.98825277825834e-26,2.16376272208637e-26,2.38041699593931e-26,2.65040023027223e-26,2.99042243110589e-26,3.42375604106504e-26,3.98335196089689e-26,4.71669447507985e-26,5.69351532105941e-26,7.01831007679915e-26,8.85110596623179e-26,1.14427549582008e-25,1.51964659477698e-25,2.07780635487539e-25,2.93194450383198e-25,4.2806017394942e-25,6.48398259637733e-25,1.0219819579165e-24,1.68143696800881e-24,2.89754225248931e-24,5.24905209999124e-24,1.00357389610305e-23,2.03370730705244e-23,4.38837141121439e-23,1.01336919639572e-22,2.51792440441523e-22,6.77174922343461e-22,1.98406321574991e-21,6.37820974781172e-21,2.26752895860502e-20,8.99372141386761e-20,4.01954473878117e-19,2.04745295374923e-18,1.20450998255427e-17,8.3131568471468e-17
10800,1.73224907398249e-26,1.87047582317461e-26,1.89207829519198e-26,1.91717558875259e-26,1.94637213819276e-26,1.98038964513937e-26,2.02009388336193e-26,2.06652887197246e-26,2.12096081228485e-26,2.18493507784276e-26,2.26035081704568e-26,2.34955954948845e-26,2.45549677811651e-26,2.58185951109148e-26,2.73334833083177e-26,2.91600127472162e-26,3.13765992154578e-26,3.40862833893038e-26,3.74261727500597e-26,4.15811643593919e-26,4.68041925889212e-26,5.34465874364722e-26,6.20043761299697e-26,7.31901980188603e-26,8.80471912853133e-26,1.081331243745e-25,1.35824763412857e-25,1.74833038902289e-25,2.31097368997101e-25,3.14380858578062e-25,4.41199502617729e-25,6.40371118535334e-25,9.6388417087769e-25,1.50896466983386e-24,2.46464017906825e-24,4.21415775738985e-24,7.5705411250386e-24,1.43450668805712e-23,2.87922431208851e-23,6.14942881428124e-23,1.40455049385441e-22,3.44927373109864e-22,9.16139351007644e-22,2.6487221954105e-21,8.3951898802518e-21,2.94005591704696e-20,1.14770195642322e-19,5.04399842661815e-19,2.52442285766863e-18,1.45811270319891e-17,9.87477505199104e-17
