# 
NaN,0,0.01,0.02,0.03
300,2.25694458047923e-283,2.29387490923561e-283,2.33132343862057e-283,2.3692988778933e-283
400,2.14765823928303e-217,2.18052154016871e-217,2.21395207434667e-217,2.24796195343601e-217
500,7.66328702701693e-178,7.78814810855268e-178,7.91540632658816e-178,8.04510994525085e-178
600,1.73776866640678e-151,1.76737055433084e-151,1.79752718561847e-151,1.8282483931279e-151
700,1.13058818946727e-132,1.14980486350056e-132,1.16935511712174e-132,1.18924413527595e-132
800,1.40989556742072e-118,1.43304549074863e-118,1.45656204908353e-118,1.4804502853731e-118
900,1.25349125176195e-107,1.27303132420137e-107,1.29285335341551e-107,1.31296080930766e-107
1000,6.97486815460335e-99,7.07726732942929e-99,7.18101769073121e-99,7.28613429089566e-99
1100,9.69262707562723e-92,9.8262725944043e-92,9.96154058487202e-92,1.00984476949884e-91
1200,8.46893888439685e-86,8.57864884171315e-86,8.68959579293728e-86,8.8017918887913e-86
1300,8.82005211674346e-81,8.92770143492184e-81,9.03649762526819e-81,9.14645243502549e-81
1400,1.7294077483294e-76,1.74940987834126e-76,1.769620102475e-76,1.79004096522326e-76
1500,8.92974080864976e-73,9.0286263803427e-73,9.12857436360743e-73,9.22960218919457e-73
1600,1.56240975282248e-69,1.57925834750979e-69,1.59630847451974e-69,1.6135646606068e-69
1700,1.1240148804927e-66,1.13612133739373e-66,1.14840100593567e-66,1.16085887000013e-66
1800,3.86758007461873e-64,3.91060383525931e-64,3.95439405844811e-64,3.99897651560472e-64
1900,7.17785482014122e-62,7.263521198209e-62,7.35108471334186e-62,7.44061446859221e-62
2000,7.91613989314558e-60,8.02120850862037e-60,8.12907688261486e-60,8.23985009221644e-60
2100,5.61385430907785e-58,5.69896679632238e-58,5.786687050259e-58,5.87711295653306e-58
2200,2.73082910681415e-56,2.77876604874338e-56,2.82831839951486e-56,2.87954579525375e-56
2300,9.60711227164867e-55,9.80240955007709e-55,1.00046845851806e-54,1.02141884143626e-54
2400,2.55216695247943e-53,2.61163433797713e-53,2.67329330665693e-53,2.73722032591534e-53
2500,5.30249656131776e-52,5.44175336392193e-52,5.58620158940098e-52,5.7360164912946e-52
2600,8.86492169905712e-51,9.1222052521787e-51,9.38906223861424e-51,9.66580503898626e-51
2700,1.22064574187839e-49,1.25902264769319e-49,1.29881213235462e-49,1.34005873967571e-49
2800,1.41116899988774e-48,1.45835169979903e-48,1.50724218395769e-48,1.55789251046923e-48
2900,1.39215639389357e-47,1.44086422214255e-47,1.49129898278117e-47,1.5435115909967e-47
3000,1.18844899173321e-46,1.23137248980566e-46,1.27578303798575e-46,1.32172307016794e-46
3100,8.88735811357755e-46,9.2150444964889e-46,9.55380687621324e-46,9.90395138996063e-46
3200,5.88560777508061e-45,6.10517475685573e-45,6.33197618999361e-45,6.56620590820779e-45
3300,3.48562336563457e-44,3.61626182833269e-44,3.75109435407138e-44,3.89022996030299e-44
3400,1.86240363706275e-43,1.93214112675163e-43,2.00405982483427e-43,2.07821477890961e-43
3500,9.04996349193849e-43,9.38706558666647e-43,9.73444050920181e-43,1.00923401699347e-42
3600,4.02862243781647e-42,4.17740005159078e-42,4.33059596612137e-42,4.48831553531412e-42
3700,1.65376686412088e-41,1.71416181481935e-41,1.77630516158772e-41,1.84023747279884e-41
3800,6.29815621840897e-41,6.52515682012558e-41,6.75856578733743e-41,6.99852791347613e-41
3900,2.23745570359296e-40,2.31692574437049e-40,2.39858446324768e-40,2.48248004692019e-40
4000,7.45190216011769e-40,7.71243437611117e-40,7.97996962162911e-40,8.25465822941534e-40
4100,2.33738871421739e-39,2.41776117827477e-39,2.50024310445905e-39,2.58487867320121e-39
4200,6.93351177677799e-39,7.16785264794357e-39,7.40820178169685e-39,7.65468202268538e-39
4300,1.95247802901632e-38,2.01731372006715e-38,2.08377401773625e-38,2.15189136752099e-38
4400,5.23770953714224e-38,5.40854542427693e-38,5.58356675889668e-38,5.76285523478634e-38
4500,1.34277757550855e-37,1.38578829305878e-37,1.42982977964073e-37,1.47492170889581e-37
4600,3.29947409194744e-37,3.40325462671621e-37,3.50946911700097e-37,3.61816301366962e-37
4700,7.79166686385902e-37,8.03232147410412e-37,8.2785018160447e-37,8.53030889660158e-37
4800,1.77269657919141e-36,1.82646272719622e-36,1.88143804342231e-36,1.93764417511071e-36
4900,3.89444295173391e-36,4.01044552672301e-36,4.1290043760957e-36,4.25016434328988e-36
5000,8.27894146596507e-36,8.52115416346077e-36,8.76859895207856e-36,9.02136581540294e-36
5100,1.70633621531948e-35,1.75537620460017e-35,1.805455014957e-35,1.85659017096798e-35
5200,3.41580522447264e-35,3.51225820590001e-35,3.61071560727365e-35,3.71121061341362e-35
5300,6.65243930728119e-35,6.83703462863062e-35,7.02539477437103e-35,7.21758094696764e-35
5400,1.26239749805979e-34,1.29682767005715e-34,1.33194725676396e-34,1.3677672688485e-34
5500,2.33753857438676e-34,2.40021376321201e-34,2.46412154353411e-34,2.52928126639446e-34
5600,4.22907279295098e-34,4.34057147385956e-34,4.45422461873592e-34,4.57006549573875e-34
5700,7.48499346193669e-34,7.67908214955737e-34,7.87685703830143e-34,8.07837414725567e-34
5800,1.297469195317e-33,1.33056619365344e-33,1.36428126533386e-33,1.39862366032029e-33
5900,2.20509787225977e-33,2.26044590948344e-33,2.3168106402185e-33,2.37420705862826e-33
6000,3.67805981333676e-33,3.76892073685248e-33,3.86142401240472e-33,3.95559352554306e-33
6100,6.02665484242349e-33,6.17321663533417e-33,6.32238624799522e-33,6.47420110907891e-33
6200,9.70914151648796e-33,9.94163679622964e-33,1.01782059455542e-32,1.04189067116096e-32
6300,1.53917710365309e-32,1.57547772626467e-32,1.61240498336901e-32,1.6499676549061e-32
6400,2.4028886675966e-32,2.45871705261468e-32,2.51549524744175e-32,2.57323641778753e-32
6500,3.69683019091457e-32,3.78146539040141e-32,3.8675202736722e-32,3.95501432686988e-32
6600,5.60880925143524e-32,5.73536936235611e-32,5.86402348007276e-32,5.99480009213663e-32
6700,8.39719213898438e-32,8.58398912578639e-32,8.77383595757101e-32,8.96677379984024e-32
6800,1.24131043428526e-31,1.26853939982086e-31,1.29620725617686e-31,1.32431988698903e-31
6900,1.81282191876587e-31,1.85204364112785e-31,1.89188976708783e-31,1.93236861929525e-31
7000,2.61691604530578e-31,2.67277443665934e-31,2.72951153059446e-31,2.78713898541308e-31
7100,3.73596482973331e-31,3.81465771041935e-31,3.89457439188893e-31,3.97573105519824e-31
7200,5.27716164350868e-31,5.38687882737787e-31,5.49828367033229e-31,5.61139843632871e-31
7300,7.37866195835946e-31,7.53012327905392e-31,7.68389010257084e-31,7.8399928121614e-31
7400,1.02168931006401e-30,1.04240035064753e-30,1.06342352800591e-30,1.08476295649495e-30
7500,1.40151797983719e-30,1.42958204847116e-30,1.45806510766695e-30,1.48697268827087e-30
7600,1.90538375875383e-30,1.94308140177338e-30,1.98133689307317e-30,2.0201576164095e-30
7700,2.56818897057261e-30,2.61840592810837e-30,2.66935984653095e-30,2.72106051895386e-30
7800,3.43305647716638e-30,3.49941688349011e-30,3.56674366341109e-30,3.63504972530693e-30
7900,4.5528732202393e-30,4.63989589867023e-30,4.72817682452654e-30,4.81773291266098e-30
8000,5.99204298762795e-30,6.10532369346421e-30,6.22023162661622e-30,6.33678882840479e-30
8100,7.82846339802507e-30,7.97488605407507e-30,8.12339957250857e-30,8.27403252241117e-30
8200,1.01557414304178e-29,1.03437215893269e-29,1.0534371832572e-29,1.07277290027929e-29
8300,1.30856609534883e-29,1.33254249091292e-29,1.35685786155224e-29,1.38151693548544e-29
8400,1.67509146474621e-29,1.70548178044243e-29,1.73630002219174e-29,1.76755222982099e-29
8500,2.13081114725893e-29,2.16909997687796e-29,2.20792613144554e-29,2.2472972918393e-29
8600,2.69410694445554e-29,2.74206878079001e-29,2.79070185459949e-29,2.84001589174696e-29
8700,3.38644019509836e-29,3.44618539582005e-29,3.50676501627766e-29,3.56819132071564e-29
8800,4.23274042105894e-29,4.30676673051705e-29,4.38182545728257e-29,4.45793200440579e-29
8900,5.26182447652262e-29,5.35307455844611e-29,5.44559631659076e-29,5.53940902079505e-29
9000,6.50684651338269e-29,6.61877196922895e-29,6.73225709206674e-29,6.84732589795609e-29
9100,8.00577889753517e-29,8.14241126561789e-29,8.28094865659459e-29,8.42142089132494e-29
9200,9.80192403341213e-29,9.96795328509815e-29,1.01363002305455e-28,1.03070017651045e-28
9300,1.19444568803312e-28,1.21453179516433e-28,1.23489881395718e-28,1.2555512931517e-28
9400,1.44889977767187e-28,1.47309656967247e-28,1.49763260212371e-28,1.52251346372227e-28
9500,1.74982150293969e-28,1.7788509230889e-28,1.80828859873182e-28,1.83814137307042e-28
9600,2.10424565770786e-28,2.13893550003047e-28,2.17411501028664e-28,2.20979253998456e-28
9700,2.52004099018547e-28,2.56133735284785e-28,2.60321914100816e-28,2.64569651370935e-28
9800,3.00597892413202e-28,3.05495977233444e-28,3.10463836062025e-28,3.1550270071876e-28
9900,3.57180490483037e-28,3.62969481253402e-28,3.68841383811069e-28,3.74797687075101e-28
10000,4.22831225557867e-28,4.29649839836987e-28,4.36566693328929e-28,4.43583580133487e-28
10100,4.98741842320429e-28,5.06746789764936e-28,5.14867813088505e-28,5.23107067528251e-28
10200,5.86224348555029e-28,5.95592203351297e-28,6.05096839650013e-28,6.14740838743908e-28
10300,6.8671907900175e-28,6.97648300957613e-28,7.08738282995742e-28,7.19992107548399e-28
10400,8.01802959002343e-28,8.14516071781135e-28,8.27417648938907e-28,8.40511360626484e-28
