# 
NaN,0,0.01,0.02,0.03
300,1.30646664273215e-283,1.32752190688238e-283,1.34885855790963e-283,1.37048072415253e-283
400,1.62142759378876e-217,1.64482352902694e-217,1.66857720485542e-217,1.6926953493465e-217
500,6.96154219655416e-178,7.06509742929088e-178,7.17041997148782e-178,7.27754233163288e-178
600,1.81872677250086e-151,1.84687000004759e-151,1.87549128091021e-151,1.90459848953067e-151
700,1.33385453996072e-132,1.35461634453145e-132,1.37570963434387e-132,1.3971392358338e-132
800,1.8517908594005e-118,1.87993769317396e-118,1.90849842863807e-118,1.93747842099754e-118
900,1.81647922704133e-107,1.84295187146575e-107,1.86978137635103e-107,1.8969718819287e-107
1000,1.10693202356731e-98,1.12224907224492e-98,1.13775567948372e-98,1.15345383549127e-98
1100,1.67367901354645e-91,1.6955694576013e-91,1.71770955024792e-91,1.74010168404161e-91
1200,1.58186754219291e-85,1.60139492985636e-85,1.62112848752985e-85,1.64107003466459e-85
1300,1.77257991516395e-80,1.79323804973931e-80,1.81409911938628e-80,1.83516479116432e-80
1400,3.72075049389624e-76,3.76174172916289e-76,3.80310973004602e-76,3.84485742502626e-76
1500,2.0462662218965e-72,2.0676188000893e-72,2.08915625663431e-72,2.11087998777569e-72
1600,3.79234528298516e-69,3.82992092669457e-69,3.86780577698758e-69,3.90600219647528e-69
1700,2.87121727656941e-66,2.89831235535375e-66,2.9256219009074e-66,2.95314766093706e-66
1800,1.03149199539882e-63,1.04079672495816e-63,1.05017344461943e-63,1.05962281530917e-63
1900,1.97904256369372e-61,1.99618306800584e-61,2.0134558589992e-61,2.03086236350352e-61
2000,2.22906581829907e-59,2.24770063670706e-59,2.26648235922871e-59,2.28541288246854e-59
2100,1.59127029922955e-57,1.60419169221227e-57,1.61721976028943e-57,1.63035614393339e-57
2200,7.66577939727548e-56,7.726683588499e-56,7.7881266909438e-56,7.85011836610689e-56
2300,2.62466540560329e-54,2.6452360351617e-54,2.66600541079847e-54,2.68697756589288e-54
2400,6.6691486378341e-53,6.72117094205101e-53,6.77374872640137e-53,6.82689436926579e-53
2500,1.30414319821847e-51,1.31436249036645e-51,1.32470299708117e-51,1.33516760426155e-51
2600,2.02393952285109e-50,2.04001989562718e-50,2.0563119140062e-50,2.0728208408513e-50
2700,2.55900091965128e-49,2.5797983443375e-49,2.60089772053056e-49,2.62230675210496e-49
2800,2.69588100323859e-48,2.71847304340228e-48,2.74142362505377e-48,2.76474200814712e-48
2900,2.41265332187192e-47,2.43364458863543e-47,2.45499606836036e-47,2.47671708450034e-47
3000,1.86522180586458e-46,1.88216298371657e-46,1.89941491875637e-46,1.91698561312947e-46
3100,1.26396210379234e-45,1.27599485239129e-45,1.28826090123032e-45,1.300766195519e-45
3200,7.60373080678201e-45,7.67979839715573e-45,7.75740861161011e-45,7.83660020526015e-45
3300,4.10623153128891e-44,4.14945349434553e-44,4.19358360540831e-44,4.2386442966584e-44
3400,2.01016543386954e-43,2.03243021100066e-43,2.05517564663354e-43,2.07841339215059e-43
3500,8.99777033309656e-43,9.10254545367635e-43,9.20962790292912e-43,9.31907249764562e-43
3600,3.71074281351223e-42,3.75609428505302e-42,3.80245828075001e-42,3.84985835647579e-42
3700,1.41952096709891e-41,1.43768829960342e-41,1.45626471906253e-41,1.47525954008399e-41
3800,5.06738892342218e-41,5.13511854895857e-41,5.20437971643358e-41,5.27520654522818e-41
3900,1.69711744449098e-40,1.72073614278244e-40,1.7448892385385e-40,1.76958837849198e-40
4000,5.3580002950968e-40,5.43539872213255e-40,5.51454418304951e-40,5.59547392636924e-40
4100,1.60147644445574e-39,1.62541206932279e-39,1.64988535104784e-39,1.67490750525047e-39
4200,4.5492761613404e-39,4.61940195093136e-39,4.69109215203088e-39,4.76437869861433e-39
4300,1.23248457938375e-38,1.25201792529469e-38,1.27198333106197e-38,1.2923894289867e-38
4400,3.19454073813637e-38,3.24644007887462e-38,3.29947609742009e-38,3.3536710276349e-38
4500,7.94451811231268e-38,8.07644716435558e-38,8.21123413048969e-38,8.34893375627051e-38
4600,1.90060750877139e-37,1.93278236212405e-37,1.96564598756703e-37,1.99921131022522e-37
4700,4.38448545558682e-37,4.45996004526611e-37,4.53703016037672e-37,4.6157251414266e-37
4800,9.77450577646077e-37,9.94519978612524e-37,1.01194552142599e-36,1.0297336262061e-36
4900,2.11004799523453e-36,2.14734867492675e-36,2.1854171304648e-36,2.22426693459386e-36
5000,4.41889401380362e-36,4.49781144083603e-36,4.57833085713655e-36,4.66048004497854e-36
5100,8.99288688153141e-36,9.15484356547138e-36,9.32004176571427e-36,9.48853665159981e-36
5200,1.78128738319408e-35,1.81358329894681e-35,1.84651642827391e-35,1.88009741866499e-35
5300,3.43916570017379e-35,3.50184411972016e-35,3.565741517335e-35,3.63087789840769e-35
5400,6.48106050768797e-35,6.59962636526136e-35,6.72046498108721e-35,6.84361300525698e-35
5500,1.19360717017628e-34,1.2154987238141e-34,1.23780387780028e-34,1.26052918847237e-34
5600,2.15085044423215e-34,2.19035356848782e-34,2.23059232104583e-34,2.27157817002286e-34
5700,3.79637758939267e-34,3.8661283069305e-34,3.93715936378375e-34,4.00949039871992e-34
5800,6.57029228930699e-34,6.69093961390719e-34,6.81377008683787e-34,6.9388166719857e-34
5900,1.11602301702483e-33,1.13648725937307e-33,1.15731659313108e-33,1.17851644758217e-33
6000,1.86219664446671e-33,1.89626962384612e-33,1.93094200500605e-33,1.96622257158213e-33
6100,3.05498004718597e-33,3.11071930496793e-33,3.16742559735933e-33,3.22511289621637e-33
6200,4.93135011783129e-33,5.02101529837464e-33,5.11221494436983e-33,5.20497092723324e-33
6300,7.83829193924772e-33,7.98024661539262e-33,8.12459804268985e-33,8.27137994322895e-33
6400,1.22766413323531e-32,1.24979859358389e-32,1.27230184221194e-32,1.29517900439371e-32
6500,1.89595015618238e-32,1.92996682199251e-32,1.9645429064049e-32,1.99968609391291e-32
6600,2.88890798501507e-32,2.94046762590185e-32,2.99286441212312e-32,3.0461097178781e-32
6700,4.34565148273909e-32,4.42277698792977e-32,4.50113915271086e-32,4.58075460847598e-32
6800,6.45700597619626e-32,6.5709299035931e-32,6.68665830216813e-32,6.80421521097212e-32
6900,9.48178413201602e-32,9.64805061531445e-32,9.81691935700528e-32,9.98842472477846e-32
7000,1.37672319989665e-31,1.4007113991972e-31,1.4250706959288e-31,1.44980595278514e-31
7100,1.97744523929918e-31,2.01167558921305e-31,2.04642952272744e-31,2.08171385275259e-31
7200,2.81097098292531e-31,2.8593048421126e-31,2.90836993496237e-31,2.95817571819002e-31
7300,3.95626190364403e-31,4.0238254838372e-31,4.09240040748559e-31,4.16199968557644e-31
7400,5.5152315896224e-31,5.60876766475795e-31,5.70368954878524e-31,5.80001499344745e-31
7500,7.6182803491652e-31,7.74658001491734e-31,7.87676181333954e-31,8.00884977254877e-31
7600,1.04308754814979e-30,1.06053039428805e-30,1.07822670086262e-30,1.09617969579241e-30
7700,1.41613135561221e-30,1.43964455369553e-30,1.46349631937084e-30,1.48769095805495e-30
7800,1.90698083350686e-30,1.93841903830724e-30,1.97030599876197e-30,2.0026474185202e-30
7900,2.54790541816901e-30,2.58961128761649e-30,2.63190756236227e-30,2.67480174965513e-30
8000,3.3786419755724e-30,3.43355366002766e-30,3.48923661283166e-30,3.54570065451679e-30
8100,4.44779303467467e-30,4.51957059363689e-30,4.59234886220178e-30,4.66614061187379e-30
8200,5.81441992205158e-30,5.90759310998478e-30,6.00205628030737e-30,6.09782594957882e-30
8300,7.54984687466706e-30,7.6699869214363e-30,7.79177950964907e-30,7.91524588528667e-30
8400,9.73969207731831e-30,9.89361027265559e-30,1.00496328649357e-29,1.02077870445047e-29
8500,1.2486141267581e-29,1.26821173422096e-29,1.28807579306877e-29,1.30820976609596e-29
8600,1.59104790734287e-29,1.61585225512319e-29,1.64099212900222e-29,1.66647191831478e-29
8700,2.01558925998137e-29,2.04680404751211e-29,2.07843912650145e-29,2.11050003567463e-29
8800,2.53905609659982e-29,2.57812152371786e-29,2.61771077296818e-29,2.65783080312395e-29
8900,3.18110435239451e-29,3.22973522886405e-29,3.27901580795148e-29,3.32895479596254e-29
9000,3.9645978370655e-29,4.02482643588856e-29,4.08585713178304e-29,4.14770077337139e-29
9100,4.91601015174517e-29,4.9902342106242e-29,5.06544409626572e-29,5.141653273804e-29
9200,6.06585957121282e-29,6.15689586291262e-29,6.24913861038102e-29,6.34260446282282e-29
9300,7.44917764423899e-29,7.56032155260715e-29,7.67293584651435e-29,7.78704103616975e-29
9400,9.10601210993057e-29,9.24110366397046e-29,9.37798017698719e-29,9.51666682480677e-29
9500,1.10819645665921e-28,1.12454614002334e-28,1.14111168085739e-28,1.15789615861917e-28
9600,1.34287631637985e-28,1.36258208838665e-28,1.38254794160792e-28,1.40277762990732e-28
9700,1.62048704200161e-28,1.64414308793493e-28,1.66811139068808e-28,1.69239651095107e-28
9800,1.94761260989907e-28,1.97590140856731e-28,2.00456382783522e-28,2.03360539053964e-28
9900,2.33164249101165e-28,2.36534537773477e-28,2.39949383611508e-28,2.43409453273391e-28
10000,2.7808428632762e-28,2.82085154069423e-28,2.86138990750876e-28,2.90246598569636e-28
10100,3.30443121035572e-28,3.35176026206626e-28,3.39971706621902e-28,3.4483112460962e-28
10200,3.91265423504986e-28,3.96845469827004e-28,4.02499692051487e-28,4.0822924112124e-28
10300,4.61686900094841e-28,4.68244305551463e-28,4.74889105896467e-28,4.81622673581e-28
10400,5.42962720188088e-28,5.50644403393819e-28,5.5842876927369e-28,5.66317449660473e-28
10500,6.36476244560121e-28,6.454475345284e-28,6.54539143234896e-28,6.6375300537312e-28
10600,7.43748042600504e-28,7.54194517925834e-28,7.64781607489381e-28,7.75511598616466e-28
10700,8.66445184707059e-28,8.78574648249597e-28,8.90868026643321e-28,9.03328016657728e-28
10800,1.00639079516615e-27,1.02043539038784e-27,1.03467058939309e-27,1.04909956306504e-27
10900,1.16557384993757e-27,1.18179232508542e-27,1.1982319051853e-27,1.21489630864595e-27
11000,1.34615920297666e-27,1.36483932933963e-27,1.38377534203809e-27,1.40297159011918e-27
11100,1.55049782404628e-27,1.57195897452583e-27,1.5937155885032e-27,1.61577273951135e-27
11200,1.78113723040308e-27,1.80573312463257e-27,1.83066942214141e-27,1.85595202664289e-27
