# 
NaN,0,0.01,0.02,0.03
300,2.11437498298903e-285,3.00491429674329e-284,1.64835628330458e-283,6.48200441412128e-283
400,3.38914979578746e-219,2.87554226458143e-218,1.2009414709981e-217,3.83065261890104e-217
500,1.87186110404924e-179,1.13084699734604e-178,3.9202002335496e-178,1.083681254149e-177
600,5.80704169300285e-153,2.75248199887914e-152,8.31601603094386e-152,2.06806210398255e-151
700,4.78254835137255e-134,1.88839831986307e-133,5.12831950717496e-133,1.17468782512655e-132
800,7.26730532155919e-120,2.48763876409305e-119,6.20137751731607e-119,1.32954271626022e-118
900,7.74606949765434e-109,2.36381684773408e-108,5.49134152425811e-108,1.11467730363499e-107
1000,5.13568289705712e-100,1.42592523821189e-99,3.12174246005578e-99,6.05112818141619e-99
1100,8.48357419770247e-93,2.17616585995031e-92,4.52858471773935e-92,8.43751910225764e-92
1200,8.79713633763376e-87,2.10956358200393e-86,4.20112558132192e-86,7.56248408361796e-86
1300,1.08498444104833e-81,2.45498026967779e-81,4.70407411354527e-81,8.21505901899372e-81
1400,2.51138837629835e-77,5.40194444356507e-77,1.00034065584497e-76,1.70053414257311e-76
1500,1.52413311075753e-73,3.13554866991642e-73,5.63214530754164e-73,9.3460237187597e-73
1600,3.11643340123391e-70,6.16297783162558e-70,1.07708667315188e-69,1.7488069314086e-69
1700,2.60089488434481e-67,4.96513812754785e-67,8.46502885850795e-67,1.34750104539482e-66
1800,1.02857625805151e-64,1.90227930338834e-64,3.17092131508406e-64,4.95730416241988e-64
1900,2.16867558289145e-62,3.89753426786175e-62,6.36446227863705e-62,9.78661490506994e-62
2000,2.67898354082629e-60,4.69102686674929e-60,7.51690683488488e-60,1.1383882827918e-59
2100,2.09286616105108e-58,3.57878632820636e-58,5.63580005828744e-58,8.41567733472649e-58
2200,1.10067671634856e-56,1.84169955772303e-56,2.85404362130224e-56,4.20649915045508e-56
2300,4.10350785488349e-55,6.73041376466751e-55,1.02757807091537e-54,1.49622681655186e-54
2400,1.13218852745802e-53,1.8230827471414e-53,2.74514305933829e-53,3.95206394294164e-53
2500,2.39689098286082e-52,3.79432756974695e-52,5.64008948938351e-52,8.03413913433962e-52
2600,4.01443263589694e-51,6.25521790872153e-51,9.18654783017435e-51,1.29564762622146e-50
2700,5.45954772591021e-50,8.38269342581246e-50,1.21725850010387e-49,1.7008197553585e-49
2800,6.16506891676255e-49,9.33688620367255e-49,1.34149856792103e-48,1.85798657583987e-48
2900,5.89279614096329e-48,8.81067754917e-48,1.25331067162136e-47,1.7214844380026e-47
3000,4.84780684079807e-47,7.16154667228589e-47,1.00917375725828e-46,1.37530509191825e-46
3100,3.48267381294004e-46,5.08704601116019e-46,7.10496122737476e-46,9.61089879982174e-46
3200,2.21278131406727e-45,3.1979533427035e-45,4.42908015386316e-45,5.94909628914551e-45
3300,1.25738458819781e-44,1.79906531895539e-44,2.47186890896685e-44,3.29800358596551e-44
3400,6.45323010872479e-44,9.1462558751931e-44,1.24719886080141e-43,1.65345022743692e-43
3500,3.01753488886614e-43,4.23865794717851e-43,5.73849424912099e-43,7.5616090333028e-43
3600,1.29556619947693e-42,1.80447302187464e-42,2.42632238594666e-42,3.17868412792196e-42
3700,5.14281976297704e-42,7.1055194040044e-42,9.49211317760772e-42,1.23668093084105e-41
3800,1.89916943171694e-41,2.60397488829672e-41,3.45703222682709e-41,4.48022354951413e-41
3900,6.56081470369838e-41,8.93041011505955e-41,1.1785805224067e-40,1.51969224628899e-40
4000,2.13085289595732e-40,2.88043486171635e-40,3.77990313311295e-40,4.85030956490817e-40
4100,6.53595729394156e-40,8.77697078831097e-40,1.14553443192749e-39,1.46310597964631e-39
4200,1.90106508270783e-39,2.53684328977402e-39,3.29380110607611e-39,4.18817655883144e-39
4300,5.26288731189479e-39,6.98077410421547e-39,9.0186327233034e-39,1.14183806143716e-38
4400,1.39139903221448e-38,1.83496496747627e-38,2.35931393432734e-38,2.97479800636715e-38
4500,3.52380022570204e-38,4.621578857915e-38,5.91495408634606e-38,7.42845753007903e-38
4600,8.57271758200401e-38,1.11840833294346e-37,1.42508854240803e-37,1.78290575500993e-37
4700,2.00856408772529e-37,2.60713801656095e-37,3.3079493872104e-37,4.12329946646274e-37
4800,4.54289231684819e-37,5.86806961043831e-37,7.41501933593235e-37,9.20989594864182e-37
4900,9.9402016606222e-37,1.27798378004668e-36,1.60853151891245e-36,1.99105066637442e-36
5000,2.10831498782484e-36,2.69842923522432e-36,3.3834825414542e-36,4.17424595702029e-36
5100,4.34257514864821e-36,5.53403500821666e-36,6.91355894430185e-36,8.50208712062094e-36
5200,8.70088998356859e-36,1.1041975820703e-35,1.37457536839328e-35,1.68518738320076e-35
5300,1.69848668388958e-35,2.1468393562364e-35,2.66339516298411e-35,3.25547749327831e-35
5400,3.23496971268834e-35,4.073090991733e-35,5.03644516884437e-35,6.13824476180176e-35
5500,6.01962931716961e-35,7.55090587621279e-35,9.30700975422581e-35,1.13112556188517e-34
5600,1.09572367665767e-34,1.36949874506377e-34,1.68278538110919e-34,2.03961228870589e-34
5700,1.95328908547015e-34,2.43282810197411e-34,2.9804181521237e-34,3.60288386957728e-34
5800,3.41376767235106e-34,4.23753733074661e-34,5.17629094269479e-34,6.24137398861315e-34
5900,5.85516914393846e-34,7.24438600067327e-34,8.82439366480369e-34,1.06137196366763e-33
6000,9.86483911219262e-34,1.21669093006165e-33,1.47801457479982e-33,1.77342961782843e-33
6100,1.6340524926827e-33,2.00922136169162e-33,2.43431469111844e-33,2.91403250715352e-33
6200,2.66331953735265e-33,3.26511087035143e-33,3.9457640658567e-33,4.71259218589437e-33
6300,4.27459608496794e-33,5.22543032087841e-33,6.29900233554196e-33,7.50652641352807e-33
6400,6.76073452598059e-33,8.2415866579024e-33,9.9107826576898e-33,1.17852822154148e-32
6500,1.05441825372225e-32,1.28190486062984e-32,1.53790639705286e-32,1.82495402718308e-32
6600,1.62266052544227e-32,1.9675730101174e-32,2.35510505052607e-32,2.78898694539015e-32
6700,2.46545573156412e-32,2.98190347108073e-32,3.56127479469012e-32,4.20900141371182e-32
6800,3.70054225260517e-32,4.46463947444215e-32,5.32055370118287e-32,6.27610361678541e-32
