# 
5400,9.76307068127399e-35,9.76319132681961e-35,9.76521627711842e-35,9.80128264116391e-35,1.04609822275417e-34,2.99872411935424e-34,3.34363292750493e-33,1.08054843122322e-26
5500,1.78816926204413e-34,1.78819137741897e-34,1.78856256837748e-34,1.7951738481198e-34,1.91610328084146e-34,5.49560708585056e-34,6.09857287524559e-33,1.95983125900298e-26
5600,3.20358502094649e-34,3.20362467189719e-34,3.204290185133e-34,3.21614364077366e-34,3.43296090472284e-34,9.85089891160391e-34,1.0870087892955e-32,3.46972998438991e-26
5700,5.62043323498742e-34,5.62050284802332e-34,5.62167125374004e-34,5.64248173290151e-34,6.02313813092913e-34,1.72909238537349e-33,1.89550520119497e-32,6.00256288455712e-26
5800,9.66666619281965e-34,9.66678599747985e-34,9.66879683425208e-34,9.70461186563975e-34,1.03597280731672e-33,2.97516379765249e-33,3.23712919925023e-32,1.01568578153182e-25
5900,1.63150427092383e-33,1.63152450272659e-33,1.63186407927831e-33,1.63791228163341e-33,1.74854435693475e-33,5.02325645216821e-33,5.4194761029768e-32,1.68243771282343e-25
6000,2.70469678427999e-33,2.70473034175334e-33,2.70529358030235e-33,2.71532543142313e-33,2.89882597651008e-33,8.33023291940444e-33,8.90250164560959e-32,2.73029600592292e-25
6100,4.40865402002802e-33,4.40870874474174e-33,4.40962726051628e-33,4.42598696322975e-33,4.72523620806648e-33,1.35821919403065e-32,1.43625354000402e-31,4.34393597796093e-25
6200,7.07237639451631e-33,7.07246422392746e-33,7.07393837874654e-33,7.10019458415815e-33,7.58047064062037e-33,2.17945972322119e-32,2.28138920654447e-31,6.80610092258527e-25
6300,1.11745471749169e-32,1.11746860079162e-32,1.11770162220691e-32,1.1218519727215e-32,1.19777002463671e-32,3.44453978203152e-32,3.57460951077726e-31,1.05377602031177e-24
6400,1.74023347037926e-32,1.74025510002932e-32,1.74061813848124e-32,1.74708422695067e-32,1.86536201994457e-32,5.36567959055225e-32,5.52898074070247e-31,1.61376737655389e-24
6500,2.67294102120776e-32,2.67297425668133e-32,2.6735320907178e-32,2.68346769070451e-32,2.86521037883821e-32,8.24367583876656e-32,8.44802285322595e-31,2.44654351200042e-24
6600,4.05179871749138e-32,4.0518491165377e-32,4.05269502907304e-32,4.06776160699724e-32,4.34336130696346e-32,1.24994864463879e-31,1.27597928541313e-30,3.67475638002049e-24
6700,6.06512139400468e-32,6.06519686281939e-32,6.0664635537905e-32,6.08902463499189e-32,6.50171591049486e-32,1.8715230713694e-31,1.90623624069805e-30,5.47240420865343e-24
6800,8.97027027511594e-32,8.9703819303018e-32,8.9722559840803e-32,9.00563483281474e-32,9.61620838249149e-32,2.7686707972765e-31,2.81839597407293e-30,8.08495375485181e-24
6900,1.31151489416891e-31,1.31153122408097e-31,1.31180531017478e-31,1.31668706961684e-31,1.40598558871224e-31,4.04900177715111e-31,4.12619616276355e-30,1.18567997715643e-23
7000,1.89651742670803e-31,1.89654104762505e-31,1.89693750811414e-31,1.9039988844342e-31,2.03316793972825e-31,5.85651810169877e-31,5.98458922212003e-30,1.72684892401671e-23
7100,2.71367921292075e-31,2.71371302095368e-31,2.71428046502749e-31,2.72438723959711e-31,2.90926426612916e-31,8.38200952878667e-31,8.60308190565159e-30,2.49868324523132e-23
7200,3.84387385738326e-31,3.84392175835328e-31,3.8447257424789e-31,3.85904554593759e-31,4.12098967374381e-31,1.18758567476453e-30,1.22628973894464e-29,3.59318752637221e-23
7300,5.39223854651775e-31,5.39230575908392e-31,5.39343387479509e-31,5.41352680605588e-31,5.78107656839991e-31,1.66636485490792e-30,1.73372232518401e-29,5.13537534485536e-23
7400,7.49426408268717e-31,7.49435751751421e-31,7.4959257554655e-31,7.52385773245253e-31,8.0348045373155e-31,2.31647615526739e-30,2.42706953343684e-29,7.26063433085972e-23
7500,1.03231038885496e-30,1.03232326188253e-30,1.03253932661086e-30,1.03638766852861e-30,1.10678378909513e-30,3.1915167943806e-30,3.3628771904064e-29,1.01400283679655e-22
7600,1.40982754858401e-30,1.40984513264979e-30,1.41014026884857e-30,1.41539695814497e-30,1.51155560555252e-30,4.35944336866278e-30,4.61345554800327e-29,1.39948750920592e-22
7700,1.90959420420862e-30,1.90961802574103e-30,1.9100178534405e-30,1.91713921039193e-30,2.04740778321002e-30,5.90574409916024e-30,6.26871530432748e-29,1.90961281923327e-22
7800,2.56609740631625e-30,2.56612942249772e-30,2.56666679163258e-30,2.57623790890228e-30,2.75131942605985e-30,7.9371665951456e-30,8.43932943035043e-29,2.57708008417428e-22
7900,3.42210011711553e-30,3.42214281923859e-30,3.42285954440544e-30,3.43562518496897e-30,3.66914349610496e-30,1.05860580759722e-29,1.12601799321329e-28,3.44077701964858e-22
8000,4.53026731963047e-30,4.53032385674034e-30,4.53127279245648e-30,4.54817435209399e-30,4.85735028408668e-30,1.40153845592158e-29,1.48940383413439e-28,4.54623079139367e-22
8100,5.95503571613443e-30,5.95511004198655e-30,5.95635754926565e-30,5.97857698898649e-30,6.38503198886159e-30,1.84244974746193e-29,1.95354048401223e-28,5.94585017872262e-22
8200,7.77475020702426e-30,7.77484725367015e-30,7.7764761135359e-30,7.80548785240179e-30,8.33619324365794e-30,2.40557174238923e-29,2.54144001631633e-28,7.6988507430709e-22
8300,1.0084090649953e-29,1.0084216531555e-29,1.00863293659352e-29,1.01239612107026e-29,1.0812352751806e-29,3.12018053155527e-29,3.28005683687037e-28,9.870730800301e-22
8400,1.29968124621842e-29,1.29969747129471e-29,1.29996979781791e-29,1.3048202252011e-29,1.39354812547496e-29,4.02143907637066e-29,4.20064026143609e-28,1.2532133163748e-21
8500,1.66488245514164e-29,1.66490324018177e-29,1.6652521024987e-29,1.67146571453723e-29,1.78513010304818e-29,5.15134747500982e-29,5.33973117226813e-28,1.57618416277052e-21
8600,2.12016285141375e-29,2.12018932100077e-29,2.12063359444997e-29,2.12854658114829e-29,2.27329731083833e-29,6.55984895142147e-29,6.74676961113014e-28,1.96963568755594e-21
8700,2.68461375507948e-29,2.68464727197357e-29,2.68520982952788e-29,2.69522958305963e-29,2.87851898982167e-29,8.30595272922746e-29,8.47737528977757e-28,2.44770411790494e-21
8800,3.38069001602051e-29,3.38073222304392e-29,3.3814406383222e-29,3.39405827437412e-29,3.62487022189399e-29,1.04590378754481e-28,1.05950229380282e-27,3.02564340192203e-21
8900,4.23467469805208e-29,4.23472756573783e-29,4.23561491275628e-29,4.25141951490343e-29,4.54052995936482e-29,1.31002906200702e-28,1.31734447925446e-27,3.72091984644419e-21
9000,5.27718785186437e-29,5.27725373240697e-29,5.27835949109663e-29,5.29805423916968e-29,5.6583262556646e-29,1.63242676274053e-28,1.62979217560935e-27,4.55345862834532e-21
9100,6.54374101078688e-29,6.54382269885371e-29,6.54519377574611e-29,6.56961412513302e-29,7.01633044972045e-29,2.02405983094953e-28,2.00666846660907e-27,5.54590920103585e-21
9200,8.07533879994091e-29,8.07543960091792e-29,8.07713147459301e-29,8.10726555802217e-29,8.65850178242077e-29,2.49758301104912e-28,2.45924325268765e-27,6.72393289013898e-21
9300,9.91912880042126e-29,9.91925260667863e-29,9.92133060784769e-29,9.95834203466117e-29,1.06353836552604e-28,3.06754198680937e-28,3.00039725565876e-27,8.11651491117895e-21
9400,1.21291005362472e-28,1.21292519120186e-28,1.21317926481326e-28,1.21770458786217e-28,1.3004852446131e-28,3.75058734713339e-28,3.64479868926846e-27,9.75630343637677e-21
9500,1.47668341547331e-28,1.47670184302069e-28,1.47701113647345e-28,1.48251998381895e-28,1.58329194771877e-28,4.565703507463e-28,4.4090930834896e-27,1.16799787941772e-20
9600,1.79022990527579e-28,1.79025224279771e-28,1.79062716242906e-28,1.79730488196075e-28,1.91945863870577e-28,5.53445261032347e-28,5.31210675765172e-27,1.39286563977319e-20
9700,2.16147023651973e-28,2.16149720243638e-28,2.16194980642465e-28,2.17001116704529e-28,2.31747537976407e-28,6.68123332054557e-28,6.3750644490538e-27,1.65483275669866e-20
9800,2.59933868794276e-28,2.59937111161926e-28,2.59991532027538e-28,2.60960825741542e-28,2.78691827864103e-28,8.03355431765997e-28,7.62182161985732e-27,1.95903430320369e-20
9900,3.11387775760199e-28,3.11391659303329e-28,3.11456841849165e-28,3.12617812513555e-28,3.33855082835562e-28,9.62232217162564e-28,9.07911198655933e-27,2.31119445845352e-20
10000,3.71633756115561e-28,3.71638390186224e-28,3.71716169809671e-28,3.73101507780291e-28,3.9844303099811e-28,1.14821431652172e-27,1.07768108411915e-26,2.71768510727199e-20
10100,4.4192798228902e-28,4.41933491807781e-28,4.42025965212719e-28,4.43673014982999e-28,4.73801909352808e-28,1.3651638521782e-27,1.27482147762919e-26,3.18559057140975e-20
10200,5.23668624830252e-28,5.23675152033476e-28,5.23784706557123e-28,5.2573598910151e-28,5.61430060760969e-28,1.61737723037229e-27,1.50303384190346e-26,3.72277925243452e-20
10300,6.18407109751957e-28,6.18414816075134e-28,6.18544161298709e-28,6.20847937083606e-28,6.62989978167419e-28,1.90961913552502e-27,1.76642289697555e-26,4.33798305262594e-20
10400,7.2785975802718e-28,7.27868826128458e-28,7.28021027841034e-28,7.30731901747091e-28,7.80320755024926e-28,2.24715760061629e-27,2.06952990504833e-26,5.04088553043737e-20
10500,8.53919777386274e-28,8.53930413313917e-28,8.54108929889943e-28,8.57288499164517e-28,9.1545090960457e-28,2.63580005297496e-27,2.41736786748407e-26,5.84221984040966e-20
10600,9.98669700188018e-28,9.98682135696837e-28,9.98890856978344e-28,1.00260840371507e-27,1.07061168446243e-27,3.08193064857811e-27,2.8154589907407e-26,6.75387760352124e-20
10700,1.1643934250386e-27,1.16440792004866e-27,1.16465120861093e-27,1.16898443477205e-27,1.24824991102037e-27,3.59254608091855e-27,3.26987280951805e-26,7.78902994622011e-20
10800,1.35359179598125e-27,1.35360864122686e-27,1.3538913768405e-27,1.35892719614704e-27,1.45104468922431e-27,4.17530300477496e-27,3.78727280546491e-26,8.96225721350973e-20
10900,1.56903794045254e-27,1.56905746087185e-27,1.56938509739441e-27,1.57522064864367e-27,1.68196701171939e-27,4.8386960059822e-27,4.3747428552607e-26,1.02875052072375e-19
11000,1.81381644652473e-27,1.81383900516416e-27,1.81421763607534e-27,1.82096145034218e-27,1.94432191900383e-27,5.59217917994523e-27,5.03925993559281e-26,1.17737573180075e-19
11100,2.09122780307418e-27,2.09125380363842e-27,2.09169020483617e-27,2.09946296778389e-27,2.24164510097943e-27,6.44585116995943e-27,5.7889011517396e-26,1.34351409621936e-19
11200,2.40485401262682e-27,2.40488390290836e-27,2.40538559027401e-27,2.41432116738333e-27,2.577773599014e-27,7.41066492976983e-27,6.63241400390661e-26,1.52869028033308e-19
11300,2.7585813970507e-27,2.75861567264407e-27,2.75919096438161e-27,2.76943751130624e-27,2.95687025884401e-27,8.49849770780635e-27,7.57919815664857e-26,1.73449722332191e-19
11400,3.1566153161838e-27,3.1566545243713e-27,3.15731260623018e-27,3.16903373039629e-27,3.38343944056142e-27,9.72219418745729e-27,8.63932500182349e-26,1.96259185324858e-19
11500,3.60349919469248e-27,3.60354393855998e-27,3.60429493291177e-27,3.61767092393437e-27,3.86234737679942e-27,1.10956238162213e-26,9.82356464654961e-26,2.21468971545656e-19
11600,4.10413129529866e-27,4.10418223804935e-27,4.10503727629097e-27,4.12026639551993e-27,4.3988400899874e-27,1.26337304008233e-26,1.11434063626596e-25,2.49255846114645e-19
11700,4.66378280488289e-27,4.66384067436596e-27,4.66481197293134e-27,4.68211180727766e-27,4.9985627220009e-27,1.43525858903887e-26,1.26110799534656e-25,2.79801012281571e-19
11800,5.2881157843794e-27,5.28818137783085e-27,5.28928231776503e-27,5.30889119693858e-27,5.6675787108648e-27,1.62694435114488e-26,1.4239574875577e-25,3.13289210449659e-19
11900,5.9832013529411e-27,5.98327554193906e-27,5.98452075206442e-27,6.00669922991738e-27,6.41238921491098e-27,1.84027914966721e-26,1.60426578068694e-25,3.49907681616223e-19
12000,6.75553801118926e-27,6.75562174682461e-27,6.75702719053232e-27,6.78205959079067e-27,7.23995268180061e-27,2.07724070963362e-26,1.80348883708291e-25,3.89844988334699e-19
12100,7.6120700447663e-27,7.61216436302904e-27,7.61374742867997e-27,7.64194345515524e-27,8.15770449922427e-27,2.33994106854949e-26,2.02316328096212e-25,4.3328968650621e-19
12200,8.56020599991871e-27,8.56031202730004e-27,8.56209162225147e-27,8.59378803355211e-27,9.17357671823418e-27,2.6306319935242e-26,2.26490754959025e-25,4.80428841534311e-19
12300,9.60783717976228e-27,9.60795613907204e-27,9.60995278732255e-27,9.64551513590328e-27,1.02960177941858e-26,2.95171038900336e-26,2.53042281021272e-25,5.31446382642667e-19
12400,1.07633561296502e-26,1.07634893460484e-26,1.0765725289471e-26,1.08055497247653e-26,1.15340123114001e-26,3.30572368522038e-26,2.82149362854511e-25,5.86521289430591e-19
12500,1.20356750868486e-26,1.20358239940903e-26,1.20383232972565e-26,1.20828384324473e-26,1.28971006642195e-26,3.69537519733978e-26,3.13998837425443e-25,6.45825605056707e-19
12600,1.34342443390904e-26,1.34344104859814e-26,1.3437199144496e-26,1.34868679864307e-26,1.43953986361251e-26,4.12352944158558e-26,3.48785934896483e-25,7.09522270769088e-19
12700,1.4969070454033e-26,1.4969255511094e-26,1.49723615634623e-26,1.50276835049448e-26,1.60396168363456e-26,4.59321739705195e-26,3.86714262328651e-25,7.77762776854058e-19
12800,1.66507343633761e-26,1.66509401297138e-26,1.6654393772665e-26,1.67159066463676e-26,1.78410799755119e-26,5.1076417049187e-26,4.27995757055014e-25,8.50684625457289e-19
12900,1.84904092199036e-26,1.84906376302839e-26,1.84944713375086e-26,1.85627535305009e-26,1.98117458954193e-26,5.67018178827139e-26,4.72850608405706e-25,9.28408601091165e-19
13000,2.04998779962403e-26,2.0500131128361e-26,2.05043797725446e-26,2.05800524004204e-26,2.1964224319381e-26,6.28439888271294e-26,5.21507146669374e-25,1.01103584507163e-18
13100,2.26915509523504e-26,2.26918310343096e-26,2.26965320124821e-26,2.27802611519229e-26,2.43117954503867e-26,6.95404098870406e-26,5.7420169857713e-25,1.0986447305377e-18
13200,2.50784827760071e-26,2.50787921939623e-26,2.50839855561016e-26,2.5176484534526e-26,2.68684282165173e-26,7.68304771457727e-26,6.31178407977732e-25,1.1912875351233e-18
13300,2.76743894723538e-26,2.7674730778368e-26,2.76804593590269e-26,2.77824911001484e-26,2.96487982393246e-26,8.47555501515218e-26,6.92689021066424e-25,1.28898690880255e-18
13400,3.04936653641525e-26,3.04940412842233e-26,3.05003508373519e-26,3.06127302612703e-26,3.26683058908212e-26,9.33589986823306e-26,7.58992636195333e-25,1.39173213484876e-18
13500,3.35513991258239e-26,3.35518125680879e-26,3.35587519046939e-26,3.36823483806598e-26,3.59430933439137e-26,1.02686247434514e-25,8.30355415295362e-25,1.49947518232536e-18
13600,3.68633893782138e-26,3.68638434413217e-26,3.68714645700543e-26,3.70072044200139e-26,3.94900611500546e-26,1.12784819280708e-25,9.07050257489097e-25,1.61212654894089e-18
13700,4.04461599951828e-26,4.04466579768384e-26,4.04550162473394e-26,4.06038852986153e-26,4.3326884496251e-26,1.23704377253569e-25,9.89356434740906e-25,1.72955089358269e-18
13800,4.43169729731537e-26,4.43175183788059e-26,4.43266726275008e-26,4.44897188112761e-26,4.74720269578046e-26,1.35496762404911e-25,1.07755918451396e-24,1.85156245827915e-18
13900,4.84938414649357e-26,4.84944380166187e-26,4.85044507152437e-26,4.86827867090096e-26,5.1944754387614e-26,1.48216030910171e-25,1.17194926476965e-24,1.97792027977678e-18
14000,5.29955452009059e-26,5.29961968462281e-26,5.30071342525736e-26,5.32019401674673e-26,5.67651511987892e-26,1.61918493295185e-25,1.27282247591506e-24,2.10832319139433e-18
14100,5.78416437509932e-26,5.78423546722641e-26,5.78542869834094e-26,5.80668130925319e-26,6.19541344221131e-26,1.766627498058e-25,1.38047913973779e-24,2.24240461620928e-18
14200,6.30524551078961e-26,6.30532297312894e-26,6.30662312374498e-26,6.32978007150587e-26,6.75334325099551e-26,1.92509679324312e-25,1.49522346494644e-24,2.37972715392862e-18
14300,6.86489581196289e-26,6.8649801124166e-26,6.86639503593374e-26,6.89159619666102e-26,7.35254867661795e-26,2.09522327517495e-25,1.6173627026695e-24,2.51977691421727e-18
14400,7.46528565928359e-26,7.46537729196302e-26,7.46691528169e-26,7.49430836653903e-26,7.99535169405165e-26,2.27766007439736e-25,1.74720940951809e-24,2.66197769616509e-18
14500,8.10866014216124e-26,8.10875962832821e-26,8.11042943328089e-26,8.14017026984411e-26,8.68415443607398e-26,2.47308476699439e-25,1.88527593651674e-24,2.80708464749516e-18
14600,8.79733996792315e-26,8.79744785693784e-26,8.79925869772734e-26,8.83151151342714e-26,9.42144013713839e-26,2.68219823730984e-25,2.03207337475217e-24,2.95574158196135e-18
14700,9.53373703619369e-26,9.5338539065106e-26,9.53581549208184e-26,9.57075321185312e-26,1.02097889786266e-25,2.90572615199162e-25,2.18801274522859e-24,3.10776887631372e-18
14800,1.0320354998801e-25,1.0320481458974e-25,1.03226040034781e-25,1.03604085502352e-25,1.10518787041438e-25,3.14441992833979e-25,2.35351914182215e-24,3.26298121671141e-18
14900,1.11597810322265e-25,1.11599177218968e-25,1.11622119612548e-25,1.12030745511862e-25,1.19504762944488e-25,3.39905575264471e-25,2.52903132681094e-24,3.42118531945818e-18
15000,1.20546862203739e-25,1.2054833811263e-25,1.20573110198353e-25,1.21014324593227e-25,1.29084383819191e-25,3.67043471326e-25,2.71500213661869e-24,3.58218223836429e-18
15100,1.30078251680632e-25,1.30079843649703e-25,1.30106563723196e-25,1.30582473560439e-25,1.3928710887856e-25,3.95938284612482e-25,2.91189891129562e-24,3.74576987610682e-18
15200,1.40220347254211e-25,1.40222062672176e-25,1.40250854747707e-25,1.40763668830151e-25,1.50143277307246e-25,4.2667509823149e-25,3.12020387013372e-24,3.91174579817559e-18
15300,1.51002359419573e-25,1.51004206025928e-25,1.51035200005423e-25,1.51587231999304e-25,1.61684128471578e-25,4.59341512109397e-25,3.34041469633725e-24,4.07991035826849e-18
15400,1.62454352923436e-25,1.62456338818666e-25,1.62489670662958e-25,1.63083342149476e-25,1.73941815027832e-25,4.9402768005133e-25,3.5730452371332e-24,4.25007014510701e-18
15500,1.74607180288974e-25,1.7460931394383e-25,1.74645125828351e-25,1.75282969076076e-25,1.86949331043576e-25,5.30826086034641e-25,3.81862460331108e-24,4.4220417600695e-18
